article,disgust,anger,sadness,joy,fear
http://www.metrolyrics.com/river-lyrics-lissie.html,0.114478,0.025886,0.241763,0.279016,0.122206
http://www.metrolyrics.com/welcome-to-my-world-lyrics-elvis-presley.html,0.012504,0.114049,0.190982,0.683814,0.044077
http://www.metrolyrics.com/empathy-lyrics-bassnectar.html,0.111056,0.116928,0.210638,0.424889,0.217788
http://www.metrolyrics.com/lying-beast-lyrics-run-river-north.html,0.183418,0.591311,0.558186,0.085252,0.529071
http://www.metrolyrics.com/do-you-wanna-touch-me-lyrics-joan-jett-and-the-blackhearts.html,0.039384,0.103163,0.140125,0.231404,0.04215
http://www.metrolyrics.com/i-wont-give-up-lyrics-darnell-davis-the-remnant.html,0.025093,0.14575,0.599134,0.097375,0.170981
http://www.metrolyrics.com/i-wanna-move-with-you-lyrics-rick-nelson.html,0.048008,0.119049,0.565765,0.563269,0.105578
http://www.metrolyrics.com/go-girl-lyrics-snoop-dogg.html,0.331462,0.573731,0.106917,0.224493,0.011777
http://www.metrolyrics.com/that-was-us-lyrics-brantley-gilbert.html,0.148919,0.522871,0.556396,0.034989,0.055091
http://www.metrolyrics.com/lemon-tree-lyrics-blind-melon.html,0.016536,0.173445,0.599602,0.046051,0.251217
http://www.metrolyrics.com/havent-got-time-for-the-pain-lyrics-carly-simon.html,0.006032,0.064567,0.792736,0.024443,0.327824
http://www.metrolyrics.com/leave-lyrics-glen-hansard.html,0.184246,0.117659,0.386986,0.34297,0.08943
http://www.metrolyrics.com/sunlight-lyrics-nina.html,0.001914,0.029412,0.072942,0.866016,0.045292
http://www.metrolyrics.com/chris-stapleton-alpage-2.html,0.140387,0.183365,0.117577,0.625691,0.005631
http://www.metrolyrics.com/black-star-lyrics-radiohead.html,0.190273,0.223411,0.570845,0.077798,0.168638
http://www.metrolyrics.com/picture-lyrics-sheryl-crow.html,0.086158,0.200854,0.62414,0.021282,0.406682
http://www.metrolyrics.com/sweet-black-pussy-lyrics-dj-quik.html,0.068239,0.600524,0.145094,0.589663,0.1496
http://www.metrolyrics.com/do-you-want-me-lyrics-jade.html,0.023664,0.646971,0.322005,0.010517,0.331976
http://www.metrolyrics.com/julio-iglesias-lyrics.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/between-lyrics-white-violet.html,0.091404,0.046469,0.539097,0.283116,0.054493
http://www.metrolyrics.com/molotov-lyrics-jason-isbell.html,0.114478,0.025886,0.241763,0.279016,0.122206
http://www.metrolyrics.com/baby-girl-lyrics-sugarland.html,0.055993,0.107336,0.204175,0.717711,0.075169
http://www.metrolyrics.com/cola-song-lyrics-inna.html,0.104656,0.26638,0.020369,0.662237,0.031985
http://www.metrolyrics.com/let-it-go-lyrics-idina-menzel.html,0.01192,0.333062,0.163055,0.506495,0.094054
http://www.metrolyrics.com/hes-able-lyrics-deitrick-haddon.html,2.9e-05,0.008243,0.01362,0.051736,0.004196
http://www.metrolyrics.com/gloria-lyrics-u2.html,0.150885,0.474753,0.241653,0.099224,0.322784
http://www.metrolyrics.com/angel-lyrics-anita-baker.html,0.003674,0.039485,0.049917,0.860404,0.066375
http://www.metrolyrics.com/refill-lyrics-elle-varner.html,0.096993,0.171267,0.575903,0.113097,0.158566
http://www.metrolyrics.com/the-lowering-lyrics-avett-brothers.html,0.036115,0.050826,0.856159,0.071553,0.116055
http://www.metrolyrics.com/my-love-is-your-love-lyrics-whitney-houston.html,0.009757,0.175383,0.299146,0.514408,0.12499
http://www.metrolyrics.com/pumped-up-kicks-lyrics-foster-the-people.html,0.102282,0.151004,0.155584,0.62228,0.099653
http://www.metrolyrics.com/porch-song-lyrics-widespread-panic.html,0.015892,0.013536,0.149683,0.811218,0.019784
http://www.metrolyrics.com/slippery-lyrics-migos.html,0.0,1e-06,0.038237,0.02115,0.000608
http://www.metrolyrics.com/dark-horse-lyrics-katy-perry.html,0.00622,0.275735,0.048937,0.69944,0.020869
http://www.metrolyrics.com/sunday-candy-lyrics-chance-the-rapper.html,0.03387,0.128162,0.226465,0.578867,0.112116
http://www.metrolyrics.com/pennies-from-heaven-lyrics-frank-sinatra.html,0.010254,0.046062,0.009911,0.921833,0.02014
http://www.metrolyrics.com/steal-my-sunshine-lyrics-len.html,0.073497,0.359696,0.169445,0.475661,0.135099
http://www.metrolyrics.com/watch-what-happens-lyrics-newsiesoriginal-broadway-cast.html,0.144003,0.680394,0.564824,0.510934,0.637186
http://www.metrolyrics.com/i-choose-to-worship-lyrics-wess-morgan.html,0.063018,0.105106,0.614666,0.592744,0.093431
http://www.metrolyrics.com/used-to-lyrics-drake.html,0.131319,0.805083,0.18299,0.057643,0.077165
http://www.metrolyrics.com/good-lovin-lyrics-young-rascals.html,9e-05,0.001543,0.035264,0.075057,0.016943
http://www.metrolyrics.com/time-lyrics-pink-floyd.html,0.110171,0.288172,0.566589,0.092757,0.270246
http://www.metrolyrics.com/rainy-day-people-lyrics-gordon-lightfoot.html,0.022517,0.162969,0.524393,0.345665,0.024209
http://www.metrolyrics.com/westsuit-lyrics-the-vaccines.html,0.152402,0.184521,0.533922,0.565659,0.140392
http://www.metrolyrics.com/last-request-lyrics-paolo-nutini.html,0.063653,0.552895,0.347921,0.063747,0.242756
http://www.metrolyrics.com/nature-boy-lyrics-nat-king-cole.html,0.060082,0.02261,0.053331,0.824204,0.047935
http://www.metrolyrics.com/and-so-it-goes-lyrics-billy-joel.html,0.043847,0.171179,0.699403,0.023926,0.341167
http://www.metrolyrics.com/wasted-lyrics-carrie-underwood.html,0.056368,0.267353,0.657384,0.015012,0.331742
http://www.metrolyrics.com/home-lyrics-daughtry.html,0.014327,0.140838,0.573478,0.232962,0.213394
http://www.metrolyrics.com/i-will-bless-the-lord-at-all-times-lyrics-joe-pace.html,0.008465,0.094126,0.033394,0.873341,0.007244
http://www.metrolyrics.com/bitch-please-ii-lyrics-eminem.html,0.156453,0.61876,0.616154,0.434076,0.149418
http://www.metrolyrics.com/my-brothers-keeper-lyrics-kci-jojo.html,0.064157,0.21129,0.607093,0.594525,0.100487
http://www.metrolyrics.com/more-of-you-lyrics-chris-stapleton.html,0.007241,0.090484,0.031616,0.883543,0.005089
http://www.metrolyrics.com/trials-of-the-past-lyrics-sbtrkt.html,0.096089,0.154767,0.223812,0.14646,0.208493
http://www.metrolyrics.com/some-cut-clean-version-lyrics-lyrics-trillville.html,3.8e-05,0.008752,0.058694,0.021132,0.010938
http://www.metrolyrics.com/let-it-go-lyrics-kidz-bop-kids.html,0.013187,0.341298,0.319278,0.33263,0.167143
http://www.metrolyrics.com/nothing-on-me-lyrics-toni-romiti.html,0.078213,0.71287,0.489851,0.032904,0.109584
http://www.metrolyrics.com/long-way-home-lyrics-gazzo.html,0.091404,0.046469,0.539097,0.283116,0.054493
http://www.metrolyrics.com/chasing-after-you-lyrics-vashawn-mitchell.html,0.18093,0.088896,0.651982,0.084109,0.105344
http://www.metrolyrics.com/paul-revere-lyrics-beastie-boys.html,0.219265,0.573627,0.57372,0.078747,0.167103
http://www.metrolyrics.com/cant-get-enough-of-your-love-lyrics-barry-white.html,0.017619,0.051527,0.151371,0.687875,0.080878
http://www.metrolyrics.com/little-green-apples-lyrics-roger-miller.html,0.101691,0.108065,0.156207,0.64837,0.063305
http://www.metrolyrics.com/bills-bills-bills-lyrics-destinys-child.html,0.000662,0.064534,0.086908,0.060662,0.030277
http://www.metrolyrics.com/this-land-is-your-land-lyrics-peter-paul-mary.html,0.041691,0.078012,0.074695,0.782509,0.058924
http://www.metrolyrics.com/hard-to-say-im-sorry-lyrics-chicago.html,0.048629,0.103878,0.814786,0.019399,0.255352
http://www.metrolyrics.com/amazing-grace-lyrics-yes.html,0.001783,0.004646,0.017685,0.810128,0.19874
http://www.metrolyrics.com/irreplaceable-lyrics-beyonce.html,0.261973,0.62346,0.279806,0.076907,0.065073
http://www.metrolyrics.com/coyotes-lyrics-don-edwards.html,0.061078,0.123741,0.482045,0.548388,0.108875
http://www.metrolyrics.com/throne-lyrics-bring-me-the-horizon.html,0.163195,0.448061,0.531586,0.008118,0.232404
http://www.metrolyrics.com/dope-lyrics-bts.html,0.061098,0.146715,0.483759,0.595541,0.457509
http://www.metrolyrics.com/pride-lyrics-kevin-gates.html,0.027459,0.154692,0.666134,0.209726,0.099721
http://www.metrolyrics.com/the-chair-lyrics-george-strait.html,0.062979,0.094063,0.171292,0.631374,0.424598
http://www.metrolyrics.com/free-lyrics-cat-power.html,0.006867,0.032045,0.023958,0.932218,0.009231
http://www.metrolyrics.com/swala-lyrics-nicki-minaj.html,0.002478,0.007989,0.021175,0.039658,0.001312
http://www.metrolyrics.com/27-jennifers-lyrics-mike-doughty.html,0.017535,0.034296,0.055464,0.866148,0.043913
http://www.metrolyrics.com/if-lyrics-bread.html,0.078096,0.113116,0.627573,0.577659,0.111445
http://www.metrolyrics.com/somebodys-watching-me-lyrics-rockwell.html,0.09408,0.132113,0.526425,0.183447,0.686649
http://www.metrolyrics.com/avalon-lyrics-roxy-music.html,0.007588,0.023434,0.160105,0.757912,0.063393
http://www.metrolyrics.com/all-my-fountains-lyrics-passion.html,0.01232,0.216664,0.063805,0.724183,0.026398
http://www.metrolyrics.com/where-are-you-now-lyrics-zeds-dead.html,0.035157,0.07905,0.475035,0.074081,0.110025
http://www.metrolyrics.com/pleas-please-please-lyrics-james-brown.html,0.00077,0.001489,0.059712,0.039533,0.055891
http://www.metrolyrics.com/whered-you-go-lyrics-fort-minor.html,0.044727,0.148188,0.630809,0.026532,0.207986
http://www.metrolyrics.com/i-love-paris-lyrics-frank-sinatra.html,0.004953,0.052602,0.096106,0.827328,0.031084
http://www.metrolyrics.com/youre-not-alone-lyrics-atb.html,0.041261,0.161035,0.27556,0.515233,0.083811
http://www.metrolyrics.com/better-off-lyrics-sara-evans.html,0.007807,0.074607,0.36091,0.51496,0.103136
http://www.metrolyrics.com/rock-a-bye-bye-lyrics-extreme.html,0.014298,0.157783,0.312796,0.484962,0.160207
http://www.metrolyrics.com/holy-mother-lyrics-luciano-pavarotti.html,0.064377,0.511625,0.669833,0.474049,0.440631
http://www.metrolyrics.com/sweat-lyrics-all-american-rejects.html,0.562056,0.051847,0.45438,0.042322,0.760649
http://www.metrolyrics.com/brick-house-lyrics-commodores.html,0.133481,0.29375,0.032646,0.493618,0.198855
http://www.metrolyrics.com/over-and-over-lyrics-three-days-grace.html,0.109201,0.356722,0.656498,0.00727,0.218815
http://www.metrolyrics.com/rude-boy-lyrics-rihanna.html,3e-06,0.001526,0.000371,0.195103,0.000408
http://www.metrolyrics.com/all-about-tonight-lyrics-pixie-lott.html,0.064637,0.306505,0.063076,0.595868,0.054644
http://www.metrolyrics.com/ecstasy-lyrics-atb.html,0.007563,0.276905,0.172138,0.484154,0.067861
http://www.metrolyrics.com/dirty-deeds-done-dirt-cheap-lyrics-acdc.html,0.410141,0.428031,0.251333,0.171694,0.019247
http://www.metrolyrics.com/good-people-lyrics-jack-johnson.html,0.098131,0.379129,0.670475,0.031127,0.129944
http://www.metrolyrics.com/wizard-in-black-lyrics-electric-wizard.html,0.11759,0.213599,0.130016,0.468452,0.194759
http://www.metrolyrics.com/the-river-lyrics-jordan-feliz.html,0.006407,0.125802,0.024297,0.760092,0.10487
http://www.metrolyrics.com/everybody-lyrics-backstreet-boys.html,0.015265,0.047557,0.055337,0.635208,0.080063
http://www.metrolyrics.com/salt-shaker-lyrics-ying-yang-twins.html,0.242154,0.501471,0.542905,0.412983,0.483314
http://www.metrolyrics.com/one-day-lyrics-paolo-nutini.html,0.009811,0.032844,0.707608,0.063569,0.385296
http://www.metrolyrics.com/poppin-lyrics-chris-brown.html,0.112961,0.348632,0.081559,0.54313,0.014357
http://www.metrolyrics.com/heard-a-word-lyrics-michelle-williams.html,0.000424,0.023143,0.175074,0.76783,0.031049
http://www.metrolyrics.com/hold-up-lyrics-beyonce.html,0.079062,0.529188,0.23056,0.634373,0.081548
http://www.metrolyrics.com/ask-the-lonely-lyrics-journey.html,0.012714,0.190525,0.764393,0.138212,0.007253
http://www.metrolyrics.com/toot-it-and-boot-it-lyrics-yg.html,0.156759,0.695282,0.337843,0.006538,0.15628
http://www.metrolyrics.com/i-dont-know-how-to-love-him-lyrics-andrew-lloyd-webber.html,0.051131,0.634213,0.56962,0.656765,0.679554
http://www.metrolyrics.com/love-me-like-you-do-lyrics-ellie-goulding.html,0.056764,0.125279,0.473,0.624709,0.157812
http://www.metrolyrics.com/there-you-go-lyrics-pink.html,0.023975,0.389803,0.353041,0.351187,0.057449
http://www.metrolyrics.com/low-lyrics-flo-rida.html,0.003738,0.071745,0.039223,0.031979,0.006273
http://www.metrolyrics.com/more-and-more-lyrics-israel-new-breed.html,0.026677,0.071224,0.113523,0.779496,0.017977
http://www.metrolyrics.com/tonight-best-you-ever-had-lyrics-john-legend.html,0.054507,0.101295,0.246066,0.594718,0.077137
http://www.metrolyrics.com/bowsyou-will-be-my-music-lyrics-frank-sinatra.html,0.040029,0.049001,0.792955,0.026725,0.301123
http://www.metrolyrics.com/mayday-on-the-frontline-lyrics-mc-ren.html,0.456071,0.663398,0.160445,0.010472,0.07094
http://www.metrolyrics.com/just-let-go-lyrics-mae.html,0.099647,0.188845,0.439189,0.051325,0.478361
http://www.metrolyrics.com/as-lyrics-stevie-wonder.html,0.0086,0.093589,0.051269,0.851704,0.009788
http://www.metrolyrics.com/born-for-this-lyrics-paramore.html,0.041367,0.126539,0.569503,0.638119,0.199844
http://www.metrolyrics.com/icky-thump-lyrics-the-white-stripes.html,0.130395,0.166034,0.15951,0.155485,0.114752
http://www.metrolyrics.com/the-right-kind-of-wrong-lyrics-leann-rimes.html,0.020286,0.267048,0.629523,0.086536,0.266025
http://www.metrolyrics.com/amen-lyrics-enigma.html,0.006114,0.018016,0.699563,0.07937,0.371729
http://www.metrolyrics.com/wanna-be-that-song-lyrics-brett-eldredge.html,0.026183,0.170735,0.53999,0.306157,0.114071
http://www.metrolyrics.com/its-all-been-done-lyrics-barenaked-ladies.html,0.053249,0.221055,0.807689,0.050408,0.075777
http://www.metrolyrics.com/constellations-lyrics-jack-johnson.html,0.013575,0.033628,0.236216,0.699055,0.041199
http://www.metrolyrics.com/bouncin-lyrics-chief-keef.html,0.131803,0.574793,0.382723,0.002912,0.292206
http://www.metrolyrics.com/blessings-remix-lyrics-big-sean.html,0.061824,0.67886,0.42533,0.041676,0.10298
http://www.metrolyrics.com/promise-lyrics-romeo-santos.html?ModPagespeed=noscript,0.003014,0.013963,0.106029,0.678581,0.109972
http://www.metrolyrics.com/adios-lyrics-lil-boosie.html,0.002473,0.577724,4.2e-05,0.471174,0.0
http://www.metrolyrics.com/in-color-lyrics-jamey-johnson.html,0.070181,0.099773,0.651772,0.62964,0.664027
http://www.metrolyrics.com/hip-hop-hooray-lyrics-naughty-by-nature.html,0.095159,0.532598,0.439124,0.620569,0.487769
http://www.metrolyrics.com/king-without-a-crown-lyrics-matisyahu.html,0.008744,0.066835,0.248464,0.671881,0.107858
http://www.metrolyrics.com/modern-woman-lyrics-tennis.html,0.003825,0.099091,0.299589,0.010296,0.465575
http://www.metrolyrics.com/battleship-chains-lyrics-volbeat.html,0.158338,0.264584,0.407574,0.206227,0.140186
http://www.metrolyrics.com/little-old-fashioned-karma-lyrics-willie-nelson.html,0.066906,0.113355,0.110533,0.670841,0.104466
http://www.metrolyrics.com/you-give-love-a-bad-name-lyrics-bon-jovi.html,0.025957,0.214117,0.221295,0.512102,0.021234
http://www.metrolyrics.com/that-just-about-does-it-lyrics-vern-gosdin.html,0.082977,0.1633,0.8563,0.016566,0.132018
http://www.metrolyrics.com/nite-after-nite-lyrics-music-go-music.html,0.007215,0.067187,0.321093,0.459021,0.263552
http://www.metrolyrics.com/once-and-for-all-lyrics-newsiesoriginal-broadway-cast.html,0.114732,0.165724,0.522242,0.157011,0.114433
http://www.metrolyrics.com/inner-smile-lyrics-texas.html,0.002267,0.162238,0.152002,0.708691,0.01183
http://www.metrolyrics.com/marley-lyrics-kenny-chesney.html,0.007863,0.191475,0.289799,0.51076,0.116903
http://www.metrolyrics.com/children-of-piraeus-from-never-on-sunday-lyrics-pink-martini.html,0.016401,0.105855,0.011844,0.863964,0.012578
http://www.metrolyrics.com/shania-twain-lyrics.html,0.107597,0.061229,0.423256,0.650397,0.059849
http://www.metrolyrics.com/so-you-want-to-be-a-cowboy-lyrics-chris-ledoux.html,0.087278,0.249609,0.461367,0.318956,0.061422
http://www.metrolyrics.com/summer-jam-lyrics-jake-owen.html,0.015615,0.244788,0.014085,0.756689,0.012968
http://www.metrolyrics.com/a-boy-without-a-girl-lyrics-frankie-avalon.html,0.006713,0.02618,0.106299,0.852889,0.018166
http://www.metrolyrics.com/hotline-lyrics-drake.html,0.139751,0.29818,0.313939,0.323285,0.176926
http://www.metrolyrics.com/do-you-know-what-you-want-lyrics-m2m.html,0.021196,0.22709,0.175571,0.614664,0.020099
http://www.metrolyrics.com/six-feet-under-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/im-here-lyrics-jennifer-hudson.html,0.03513,0.07018,0.14317,0.631123,0.088067
http://www.metrolyrics.com/im-with-stupid-lyrics-staticx.html,0.159044,0.246756,0.766884,0.008399,0.113648
http://www.metrolyrics.com/im-really-hot-lyrics-missy-elliott.html,0.341635,0.665611,0.184522,0.059594,0.091138
http://www.metrolyrics.com/it-hurts-me-so-much-lyrics-etta-james.html,0.120249,0.036289,0.548873,0.300615,0.106399
http://www.metrolyrics.com/the-last-time-lyrics-rolling-stones.html,0.031727,0.195912,0.68939,0.013375,0.350991
http://www.metrolyrics.com/get-ready-lyrics-forever-jones.html,0.001836,0.010801,0.054942,0.860349,0.068804
http://www.metrolyrics.com/the-blackest-day-lyrics-lana-del-rey.html,0.017338,0.293009,0.606029,0.113619,0.21801
http://www.metrolyrics.com/colors-lyrics-the-head-and-the-heart.html,0.028974,0.157653,0.664221,0.015528,0.422805
http://www.metrolyrics.com/kill-tonight-lyrics-panic-at-the-disco.html,0.145906,0.317681,0.199547,0.422317,0.093066
http://www.metrolyrics.com/rock-bottom-lyrics-kenny-chesney.html,0.346323,0.507616,0.256749,0.055584,0.21733
http://www.metrolyrics.com/smells-like-teen-spirit-lyrics-tori-amos.html,0.114403,0.149002,0.671677,0.034637,0.354175
http://www.metrolyrics.com/tom-odell-alpage-2.html,0.0268,0.012357,0.177753,0.671864,0.015575
http://www.metrolyrics.com/equimanthorn-lyrics-bathory.html,0.125802,0.535435,0.451209,0.088299,0.112064
http://www.metrolyrics.com/goin-to-work-lyrics-martina-mcbride.html,0.016856,0.078176,0.71165,0.090088,0.306483
http://www.metrolyrics.com/catch-my-breath-lyrics-kelly-clarkson.html,0.055072,0.131305,0.247768,0.597695,0.055449
http://www.metrolyrics.com/belly-full-lyrics-dave-matthews-band.html,0.005048,0.015794,0.044921,0.870193,0.078815
http://www.metrolyrics.com/promises-in-the-dark-lyrics-pat-benatar.html,0.067107,0.19254,0.528092,0.123606,0.371545
http://www.metrolyrics.com/i-fall-to-pieces-lyrics-patsy-cline.html,0.04385,0.215477,0.516133,0.082057,0.118658
http://www.metrolyrics.com/ghost-lyrics-tom-swoon.html,0.034956,0.475559,0.669851,0.529594,0.445508
http://www.metrolyrics.com/ellsworth-lyrics-rascal-flatts.html,0.037645,0.255652,0.268428,0.47691,0.099457
http://www.metrolyrics.com/cry-lyrics-k-michelle.html,0.005914,0.26239,0.807847,0.033493,0.113003
http://www.metrolyrics.com/back-to-us-lyrics-rascal-flatts.html,0.040593,0.330472,0.521323,0.080202,0.331729
http://www.metrolyrics.com/collard-greens-lyrics-schoolboy-q.html,0.009387,0.897122,0.0867,0.053242,0.003826
http://www.metrolyrics.com/work-lyrics-omarion.html,0.12235,0.381653,0.08709,0.454845,0.11226
http://www.metrolyrics.com/crumblin-down-lyrics-john-mellencamp.html,0.118924,0.242946,0.20735,0.470438,0.151159
http://www.metrolyrics.com/married-man-lyrics-kelly-price.html,0.093977,0.095238,0.556093,0.574306,0.089379
http://www.metrolyrics.com/vow-lyrics-garbage.html,0.064839,0.406847,0.50333,0.00606,0.399102
http://www.metrolyrics.com/spring-is-coming-lyrics-steven-curtis-chapman.html,0.000303,0.000769,0.440865,0.556476,0.009909
http://www.metrolyrics.com/o-little-town-of-bethlehem-lyrics-christmas-carols.html,0.009933,0.017228,0.193921,0.229255,0.671234
http://www.metrolyrics.com/scratch-lyrics-kendall-payne.html,0.116294,0.114712,0.266932,0.580306,0.703035
http://www.metrolyrics.com/the-truth-lyrics-india-arie.html,0.005087,0.196893,0.189768,0.584023,0.122444
http://www.metrolyrics.com/id-like-to-be-lyrics-jim-reeves.html,0.083058,0.263102,0.417094,0.308418,0.115889
http://www.metrolyrics.com/bnk-lyrics-bone-thugs-n-harmony.html,0.148256,0.486588,0.654978,0.141145,0.165058
http://www.metrolyrics.com/mama-told-me-not-to-come-lyrics-three-dog-night.html,0.08351,0.249821,0.040204,0.681435,0.030377
http://www.metrolyrics.com/gangsta-lovin-lyrics-eve.html,0.095114,0.126514,0.218429,0.629104,0.48682
http://www.metrolyrics.com/mary-mack-lyrics-celtic-folk.html,0.118743,0.121096,0.093708,0.583187,0.060516
http://www.metrolyrics.com/decade-of-therion-lyrics-behemoth.html,0.032096,0.137133,0.193965,0.627927,0.089321
http://www.metrolyrics.com/dont-let-it-end-lyrics-styx.html,0.02195,0.084727,0.726789,0.201617,0.079269
http://www.metrolyrics.com/bruce-lyrics-rick-springfield.html,0.0268,0.480171,0.227239,0.383122,0.039612
http://www.metrolyrics.com/everything-is-beautiful-lyrics-ray-stevens.html,0.018121,0.067098,0.051134,0.875359,0.005926
http://www.metrolyrics.com/ive-been-better-lyrics-brad-paisley.html,0.00663,0.061231,0.458384,0.482646,0.049653
http://www.metrolyrics.com/prayer-lyrics-disturbed.html,0.01651,0.062591,0.658277,0.164124,0.276174
http://www.metrolyrics.com/moving-on-up-lyrics-m-people.html,0.384542,0.436338,0.372936,0.051851,0.104079
http://www.metrolyrics.com/black-sun-lyrics-death-cab-for-cutie.html,0.053831,0.146251,0.036846,0.749188,0.069615
http://www.metrolyrics.com/everlasting-light-lyrics-the-black-keys.html,0.011695,0.038929,0.549864,0.395647,0.05934
http://www.metrolyrics.com/it-takes-a-man-lyrics-chris-young.html,0.0689,0.148872,0.419316,0.311151,0.271017
http://www.metrolyrics.com/elton-john-overview.html,0.12493,0.064121,0.416752,0.163979,0.049456
http://www.metrolyrics.com/native-love-step-by-step-lyrics-divine.html,0.007878,0.160927,0.030208,0.803558,0.016419
http://www.metrolyrics.com/i-76-lyrics-g-love-special-sauce.html,0.11717,0.441633,0.028624,0.502607,0.000889
http://www.metrolyrics.com/sarah-geronimo-overview.html,0.012562,0.038449,0.249083,0.385801,0.022296
http://www.metrolyrics.com/the-addams-family-lyrics-the-addams-family-by-vic-mizzy.html,0.051069,0.264855,0.031595,0.413825,0.378324
http://www.metrolyrics.com/red-hot-lyrics-ellegarden.html,0.409957,0.375731,0.378036,0.094417,0.079847
http://www.metrolyrics.com/get-the-girl-back-lyrics-hanson.html,0.060717,0.260237,0.175999,0.5429,0.021693
http://www.metrolyrics.com/automatic-lyrics-prince.html,3e-06,0.001535,0.000871,0.197089,0.000359
http://www.metrolyrics.com/metallica-alpage-3.html,0.164803,0.121757,0.060658,0.708186,0.002486
http://www.metrolyrics.com/lifestyles-of-the-rich-shameless-lyrics-lost-boyz.html,0.101135,0.506108,0.135059,0.400977,0.003444
http://www.metrolyrics.com/the-seashores-of-old-mexico-lyrics-george-strait.html,0.486847,0.147258,0.53806,0.59578,0.172777
http://www.metrolyrics.com/gigolos-get-lonely-too-lyrics-the-time.html,0.053961,0.098732,0.211756,0.620611,0.232494
http://www.metrolyrics.com/lamour-existe-encore-love-still-exists-lyrics-celine-dion.html,0.218744,0.3933,0.235667,0.271862,0.110013
http://www.metrolyrics.com/the-kill-lyrics-30-seconds-to-mars.html,0.107409,0.378019,0.654295,0.004494,0.195441
http://www.metrolyrics.com/i-dont-know-why-i-just-do-lyrics-marty-robbins.html,0.0101,0.039043,0.383102,0.520444,0.069743
http://www.metrolyrics.com/getaway-truck-lyrics-aaron-watson.html,0.012352,0.087377,0.361964,0.483439,0.187859
http://www.metrolyrics.com/ice-cube-lyrics.html,0.048568,0.066953,0.294838,0.546254,0.029763
http://www.metrolyrics.com/everybody-wants-to-be-a-cat-lyrics-the-aristocats.html,0.05049,0.085787,0.234596,0.521115,0.128524
http://www.metrolyrics.com/sleight-of-hand-lyrics-pearl-jam.html,0.120359,0.276431,0.405508,0.236322,0.177454
http://www.metrolyrics.com/four-walls-of-raiford-lyrics-lynyrd-skynyrd.html,0.062759,0.201158,0.771728,0.012065,0.2521
http://www.metrolyrics.com/weve-got-it-all-lyrics-kenny-rogers.html,0.049887,0.123186,0.638008,0.560296,0.117443
http://www.metrolyrics.com/falling-for-you-lyrics-weezer.html,0.06685,0.140516,0.536105,0.517141,0.623793
http://www.metrolyrics.com/for-those-of-you-who-kill-lyrics-aftershock.html,0.135419,0.173808,0.589372,0.608462,0.164721
http://www.metrolyrics.com/dont-drag-me-down-lyrics-social-distortion.html,0.283876,0.484599,0.2181,0.014466,0.418493
http://www.metrolyrics.com/hail-to-the-chief-lyrics-traditional.html,0.082599,0.140356,0.152376,0.688494,0.102767
http://www.metrolyrics.com/be-honest-lyrics-jason-mraz.html,0.019053,0.024505,0.276575,0.660823,0.04623
http://www.metrolyrics.com/one-was-johnny-lyrics-carole-king.html,0.24599,0.293157,0.026923,0.354625,0.155228
http://www.metrolyrics.com/intro-lyrics-nf.html,0.089833,0.465736,0.558995,0.563409,0.179437
http://www.metrolyrics.com/babes-in-the-woods-lyrics-children.html,0.01163,0.024565,0.380711,0.594858,0.027111
http://www.metrolyrics.com/foreward-1619-lyrics-sho-baraka.html,0.434162,0.462431,0.624455,0.555126,0.497151
http://www.metrolyrics.com/pinball-wizard-lyrics-who.html,0.108882,0.534408,0.340573,0.172348,0.068784
http://www.metrolyrics.com/symphony-lyrics-zara-larsson.html,0.017108,0.083049,0.577971,0.658602,0.108552
http://www.metrolyrics.com/who-wouldve-thought-lyrics-donnie-mcclurkin.html,0.073827,0.184319,0.549918,0.660107,0.175179
http://www.metrolyrics.com/biggest-part-of-me-lyrics-ambrosia.html,6.8e-05,0.000532,0.003792,0.526063,0.014518
http://www.metrolyrics.com/new-glock-lyrics-famous-dex.html,0.223827,0.816764,0.177495,0.006396,0.084713
http://www.metrolyrics.com/all-day-all-night-lyrics-bob-marley.html,4.2e-05,0.000606,0.003873,0.217445,0.003685
http://www.metrolyrics.com/too-afraid-to-love-lyrics-the-black-keys.html,0.028027,0.071545,0.58015,0.023117,0.564516
http://www.metrolyrics.com/hurt-lyrics-drake.html,0.008018,0.064411,0.877157,0.014203,0.236085
http://www.metrolyrics.com/volteface-lyrics-riverside.html,0.098527,0.466243,0.489089,0.034978,0.268501
http://www.metrolyrics.com/derailed-lyrics-scary-kids-scaring-kids.html,0.073085,0.1064,0.474606,0.010717,0.633943
http://www.metrolyrics.com/sweet-thing-lyrics-van-morrison.html,0.016448,0.045086,0.136311,0.735065,0.106311
http://www.metrolyrics.com/my-king-lyrics-youthful-praise.html,0.115552,0.086143,0.524718,0.582235,0.066715
http://www.metrolyrics.com/limitless-lyrics-pushmonkey.html,0.13352,0.278358,0.315988,0.174638,0.424344
http://www.metrolyrics.com/whisper-in-the-dark-lyrics-dionne-warwick.html,0.013106,0.116773,0.271539,0.354492,0.367103
http://www.metrolyrics.com/telephone-romeo-lyrics-jason-boland-the-stragglers.html,0.013399,0.132843,0.582434,0.149087,0.360468
http://www.metrolyrics.com/fall-lyrics-ed-sheeran.html,0.091413,0.15772,0.400701,0.067652,0.273403
